Gender,Height (cm),Weight (Kg),Age (Year),"Index : 0 - Extremely Weak, 1 - Weak, 2 - Normal, 3 - Overweight, 4 - Obesity, 5 - Extreme Obesity",Calories Burned (kcal),Carbohydrate (g),Fiber (g),Protein (g),Vitamin A (IU),Vitamin C (mg),Vitamin D (IU),Vitamin E (mg),Vitamin K (mcg),Calcium (mg),Iron (mg),Magnesium (mg),Phosphorus (mg)
Female,168,140,24,5,2635,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,25,5,2630,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,26,5,2624,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,27,5,2619,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,28,5,2613,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,29,5,2607,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,30,5,2602,130,25,112,2333,75,200,15,90,1000,18,310,700
Female,168,140,31,5,2596,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,32,5,2590,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,33,5,2585,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,34,5,2579,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,35,5,2573,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,36,5,2568,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,37,5,2562,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,38,5,2557,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,39,5,2551,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,40,5,2545,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,41,5,2540,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,42,5,2534,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,43,5,2528,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,44,5,2523,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,45,5,2517,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,46,5,2511,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,47,5,2506,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,48,5,2500,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,49,5,2494,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,50,5,2489,130,25,112,2333,75,200,15,90,1000,18,320,700
Female,168,140,51,5,2483,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,52,5,2478,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,53,5,2472,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,54,5,2466,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,55,5,2461,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,56,5,2455,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,57,5,2449,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,58,5,2444,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,59,5,2438,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,60,5,2432,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,61,5,2427,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,62,5,2421,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,63,5,2416,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,64,5,2410,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,65,5,2404,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,66,5,2399,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,67,5,2393,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,68,5,2387,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,69,5,2382,130,21,112,2333,75,400,15,90,1200,8,320,700
Female,168,140,70,5,2376,130,21,112,2333,75,600,15,90,1200,8,320,700
Male,155,111,12,5,2734,130,26,89,2000,45,200,11,60,1300,8,240,1250
Male,155,111,13,5,2725,130,26,89,2000,45,200,11,60,1300,8,240,1250
Male,155,111,14,5,2717,130,38,89,3000,75,200,15,75,1300,11,410,1250
Male,155,111,15,5,2709,130,38,89,3000,75,200,15,75,1300,11,410,1250
Male,155,111,16,5,2701,130,38,89,3000,75,200,15,75,1300,11,410,1250
Male,155,111,17,5,2693,130,38,89,3000,75,200,15,75,1300,11,410,1250
Male,155,111,18,5,2685,130,38,89,3000,75,200,15,75,1300,11,410,1250
Male,155,111,19,5,2677,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,20,5,2669,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,21,5,2661,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,22,5,2652,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,23,5,2644,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,24,5,2636,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,25,5,2628,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,26,5,2620,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,27,5,2612,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,28,5,2604,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,29,5,2596,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,30,5,2588,130,38,89,3000,90,200,15,120,1000,8,400,700
Male,155,111,31,5,2579,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,32,5,2571,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,33,5,2563,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,34,5,2555,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,35,5,2547,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,36,5,2539,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,37,5,2531,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,38,5,2523,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,39,5,2515,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,40,5,2506,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,41,5,2498,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,42,5,2490,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,43,5,2482,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,44,5,2474,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,45,5,2466,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,46,5,2458,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,47,5,2450,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,48,5,2442,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,49,5,2433,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,50,5,2425,130,38,89,3000,90,200,15,120,1000,8,420,700
Male,155,111,51,5,2417,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,52,5,2409,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,53,5,2401,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,54,5,2393,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,55,5,2385,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,56,5,2377,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,57,5,2369,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,58,5,2360,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,59,5,2352,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,60,5,2344,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,61,5,2336,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,62,5,2328,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,63,5,2320,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,64,5,2312,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,65,5,2304,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,66,5,2295,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,67,5,2287,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,68,5,2279,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,69,5,2271,130,30,89,3000,90,400,15,120,1200,8,420,700
Male,155,111,70,5,2263,130,30,89,3000,90,600,15,120,1200,8,420,700
Female,155,111,12,5,2340,130,31,89,2000,45,200,11,60,1300,8,240,1250
Female,155,111,13,5,2335,130,31,89,2000,45,200,11,60,1300,8,240,1250
Female,155,111,14,5,2329,130,26,89,2333,65,200,15,75,1300,15,360,1250
Female,155,111,15,5,2324,130,26,89,2333,65,200,15,75,1300,15,360,1250
Female,155,111,16,5,2318,130,26,89,2333,65,200,15,75,1300,15,360,1250
Female,155,111,17,5,2312,130,26,89,2333,65,200,15,75,1300,15,360,1250
Female,155,111,18,5,2307,130,26,89,2333,65,200,15,75,1300,15,360,1250
Female,155,111,19,5,2301,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,20,5,2295,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,21,5,2290,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,22,5,2284,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,23,5,2278,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,24,5,2273,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,25,5,2267,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,26,5,2262,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,27,5,2256,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,28,5,2250,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,29,5,2245,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,30,5,2239,130,25,89,2333,75,200,15,90,1000,18,310,700
Female,155,111,31,5,2233,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,32,5,2228,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,33,5,2222,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,34,5,2216,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,35,5,2211,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,36,5,2205,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,37,5,2199,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,38,5,2194,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,39,5,2188,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,40,5,2183,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,41,5,2177,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,42,5,2171,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,43,5,2166,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,44,5,2160,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,45,5,2154,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,46,5,2149,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,47,5,2143,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,48,5,2137,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,49,5,2132,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,50,5,2126,130,25,89,2333,75,200,15,90,1000,18,320,700
Female,155,111,51,5,2121,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,52,5,2115,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,53,5,2109,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,54,5,2104,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,55,5,2098,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,56,5,2092,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,57,5,2087,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,58,5,2081,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,59,5,2075,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,60,5,2070,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,61,5,2064,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,62,5,2058,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,63,5,2053,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,64,5,2047,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,65,5,2042,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,66,5,2036,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,67,5,2030,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,68,5,2025,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,69,5,2019,130,21,89,2333,75,400,15,90,1200,8,320,700
Female,155,111,70,5,2013,130,21,89,2333,75,600,15,90,1200,8,320,700
Male,179,103,12,4,2746,130,26,82,2000,45,200,11,60,1300,8,240,1250
Male,179,103,13,4,2738,130,26,82,2000,45,200,11,60,1300,8,240,1250
Male,179,103,14,4,2730,130,38,82,3000,75,200,15,75,1300,11,410,1250
Male,179,103,15,4,2722,130,38,82,3000,75,200,15,75,1300,11,410,1250
Male,179,103,16,4,2714,130,38,82,3000,75,200,15,75,1300,11,410,1250
Male,179,103,17,4,2706,130,38,82,3000,75,200,15,75,1300,11,410,1250
Male,179,103,18,4,2698,130,38,82,3000,75,200,15,75,1300,11,410,1250
Male,179,103,19,4,2690,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,20,4,2682,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,21,4,2673,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,22,4,2665,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,23,4,2657,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,24,4,2649,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,25,4,2641,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,26,4,2633,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,27,4,2625,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,28,4,2617,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,29,4,2609,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,30,4,2600,130,38,82,3000,90,200,15,120,1000,8,400,700
Male,179,103,31,4,2592,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,32,4,2584,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,33,4,2576,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,34,4,2568,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,35,4,2560,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,36,4,2552,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,37,4,2544,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,38,4,2535,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,39,4,2527,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,40,4,2519,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,41,4,2511,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,42,4,2503,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,43,4,2495,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,44,4,2487,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,45,4,2479,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,46,4,2471,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,47,4,2462,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,48,4,2454,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,49,4,2446,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,50,4,2438,130,38,82,3000,90,200,15,120,1000,8,420,700
Male,179,103,51,4,2430,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,52,4,2422,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,53,4,2414,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,54,4,2406,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,55,4,2398,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,56,4,2389,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,57,4,2381,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,58,4,2373,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,59,4,2365,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,60,4,2357,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,61,4,2349,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,62,4,2341,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,63,4,2333,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,64,4,2325,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,65,4,2316,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,66,4,2308,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,67,4,2300,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,68,4,2292,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,69,4,2284,130,30,82,3000,90,400,15,120,1200,8,420,700
Male,179,103,70,4,2276,130,30,82,3000,90,600,15,120,1200,8,420,700
Female,179,103,12,4,2302,130,31,82,2000,45,200,11,60,1300,8,240,1250
Female,179,103,13,4,2296,130,31,82,2000,45,200,11,60,1300,8,240,1250
Female,179,103,14,4,2290,130,26,82,2333,65,200,15,75,1300,15,360,1250
Female,179,103,15,4,2285,130,26,82,2333,65,200,15,75,1300,15,360,1250
Female,179,103,16,4,2279,130,26,82,2333,65,200,15,75,1300,15,360,1250
Female,179,103,17,4,2274,130,26,82,2333,65,200,15,75,1300,15,360,1250
Female,179,103,18,4,2268,130,26,82,2333,65,200,15,75,1300,15,360,1250
Female,179,103,19,4,2262,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,20,4,2257,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,21,4,2251,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,22,4,2245,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,23,4,2240,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,24,4,2234,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,25,4,2228,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,26,4,2223,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,27,4,2217,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,28,4,2212,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,29,4,2206,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,30,4,2200,130,25,82,2333,75,200,15,90,1000,18,310,700
Female,179,103,31,4,2195,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,32,4,2189,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,33,4,2183,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,34,4,2178,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,35,4,2172,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,36,4,2166,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,37,4,2161,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,38,4,2155,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,39,4,2149,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,40,4,2144,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,41,4,2138,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,42,4,2133,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,43,4,2127,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,44,4,2121,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,45,4,2116,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,46,4,2110,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,47,4,2104,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,48,4,2099,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,49,4,2093,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,50,4,2087,130,25,82,2333,75,200,15,90,1000,18,320,700
Female,179,103,51,4,2082,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,52,4,2076,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,53,4,2071,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,54,4,2065,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,55,4,2059,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,56,4,2054,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,57,4,2048,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,58,4,2042,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,59,4,2037,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,60,4,2031,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,61,4,2025,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,62,4,2020,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,63,4,2014,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,64,4,2008,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,65,4,2003,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,66,4,1997,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,67,4,1992,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,68,4,1986,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,69,4,1980,130,21,82,2333,75,400,15,90,1200,8,320,700
Female,179,103,70,4,1975,130,21,82,2333,75,600,15,90,1200,8,320,700
Male,182,84,12,3,2453,130,26,67,2000,45,200,11,60,1300,8,240,1250
Male,182,84,13,3,2445,130,26,67,2000,45,200,11,60,1300,8,240,1250
Male,182,84,14,3,2436,130,38,67,3000,75,200,15,75,1300,11,410,1250
Male,182,84,15,3,2428,130,38,67,3000,75,200,15,75,1300,11,410,1250
Male,182,84,16,3,2420,130,38,67,3000,75,200,15,75,1300,11,410,1250
Male,182,84,17,3,2412,130,38,67,3000,75,200,15,75,1300,11,410,1250
Male,182,84,18,3,2404,130,38,67,3000,75,200,15,75,1300,11,410,1250
Male,182,84,19,3,2396,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,20,3,2388,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,21,3,2380,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,22,3,2372,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,23,3,2363,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,24,3,2355,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,25,3,2347,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,26,3,2339,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,27,3,2331,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,28,3,2323,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,29,3,2315,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,30,3,2307,130,38,67,3000,90,200,15,120,1000,8,400,700
Male,182,84,31,3,2299,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,32,3,2290,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,33,3,2282,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,34,3,2274,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,35,3,2266,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,36,3,2258,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,37,3,2250,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,38,3,2242,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,39,3,2234,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,40,3,2226,130,38,67,3000,90,200,15,120,1000,8,420,700
Male,182,84,41,3,2217,130,38,67,3000,90,200,15,120,1000,8,420,700
